dataset,method,shots,nctx,seed,accuracy,macro_f1,use_b,b_loss_weight,meta_lr_ratio,setting_tag,log_path,is_fresh,is_smoke,is_cachebuild,status,exclude_reason,formal_key
dtd,CoOp,1,2,1,44.9,42.8,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/dtd/CoOp/rn50_ep50_1shots/nctx2_cscFalse_ctpend/seed1/log.txt,False,False,False,kept,,dtd|CoOp|baseline|k1|m2|seed1
dtd,CoOp,1,2,2,45.0,42.6,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/dtd/CoOp/rn50_ep50_1shots/nctx2_cscFalse_ctpend/seed2/log.txt,False,False,False,kept,,dtd|CoOp|baseline|k1|m2|seed2
dtd,CoOp,1,2,3,41.9,39.7,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/dtd/CoOp/rn50_ep50_1shots/nctx2_cscFalse_ctpend/seed3/log.txt,False,False,False,kept,,dtd|CoOp|baseline|k1|m2|seed3
dtd,CoOp,1,4,1,42.7,41.3,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/dtd/CoOp/rn50_ep50_1shots/nctx4_cscFalse_ctpend/seed1/log.txt,False,False,False,kept,,dtd|CoOp|baseline|k1|m4|seed1
dtd,CoOp,1,4,2,45.4,42.5,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/dtd/CoOp/rn50_ep50_1shots/nctx4_cscFalse_ctpend/seed2/log.txt,False,False,False,kept,,dtd|CoOp|baseline|k1|m4|seed2
dtd,CoOp,1,4,3,40.4,38.0,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/dtd/CoOp/rn50_ep50_1shots/nctx4_cscFalse_ctpend/seed3/log.txt,False,False,False,kept,,dtd|CoOp|baseline|k1|m4|seed3
dtd,CoOp,1,6,1,37.8,35.5,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/dtd/CoOp/rn50_ep50_1shots/nctx6_cscFalse_ctpend/seed1/log.txt,False,False,False,kept,,dtd|CoOp|baseline|k1|m6|seed1
dtd,CoOp,1,6,2,23.2,15.1,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/dtd/CoOp/rn50_ep50_1shots/nctx6_cscFalse_ctpend/seed2/log.txt,False,False,False,kept,,dtd|CoOp|baseline|k1|m6|seed2
dtd,CoOp,1,6,3,43.2,40.1,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/dtd/CoOp/rn50_ep50_1shots/nctx6_cscFalse_ctpend/seed3/log.txt,False,False,False,kept,,dtd|CoOp|baseline|k1|m6|seed3
dtd,CoOp,1,8,1,41.7,39.9,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/dtd/CoOp/rn50_ep50_1shots/nctx8_cscFalse_ctpend/seed1/log.txt,False,False,False,kept,,dtd|CoOp|baseline|k1|m8|seed1
dtd,CoOp,1,8,2,45.3,42.8,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/dtd/CoOp/rn50_ep50_1shots/nctx8_cscFalse_ctpend/seed2/log.txt,False,False,False,kept,,dtd|CoOp|baseline|k1|m8|seed2
dtd,CoOp,1,8,3,40.6,37.4,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/dtd/CoOp/rn50_ep50_1shots/nctx8_cscFalse_ctpend/seed3/log.txt,False,False,False,kept,,dtd|CoOp|baseline|k1|m8|seed3
dtd,CoOp,1,10,1,43.7,41.9,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/dtd/CoOp/rn50_ep50_1shots/nctx10_cscFalse_ctpend/seed1/log.txt,False,False,False,kept,,dtd|CoOp|baseline|k1|m10|seed1
dtd,CoOp,1,10,2,44.6,42.4,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/dtd/CoOp/rn50_ep50_1shots/nctx10_cscFalse_ctpend/seed2/log.txt,False,False,False,kept,,dtd|CoOp|baseline|k1|m10|seed2
dtd,CoOp,1,10,3,40.8,39.5,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/dtd/CoOp/rn50_ep50_1shots/nctx10_cscFalse_ctpend/seed3/log.txt,False,False,False,kept,,dtd|CoOp|baseline|k1|m10|seed3
dtd,CoOp,1,12,1,43.1,41.9,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/dtd/CoOp/rn50_ep50_1shots/nctx12_cscFalse_ctpend/seed1/log.txt,False,False,False,kept,,dtd|CoOp|baseline|k1|m12|seed1
dtd,CoOp,1,12,2,43.3,42.0,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/dtd/CoOp/rn50_ep50_1shots/nctx12_cscFalse_ctpend/seed2/log.txt,False,False,False,kept,,dtd|CoOp|baseline|k1|m12|seed2
dtd,CoOp,1,12,3,43.3,41.1,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/dtd/CoOp/rn50_ep50_1shots/nctx12_cscFalse_ctpend/seed3/log.txt,False,False,False,kept,,dtd|CoOp|baseline|k1|m12|seed3
dtd,CoOp,1,14,1,44.3,41.9,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/dtd/CoOp/rn50_ep50_1shots/nctx14_cscFalse_ctpend/seed1/log.txt,False,False,False,kept,,dtd|CoOp|baseline|k1|m14|seed1
dtd,CoOp,1,14,2,45.2,44.0,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/dtd/CoOp/rn50_ep50_1shots/nctx14_cscFalse_ctpend/seed2/log.txt,False,False,False,kept,,dtd|CoOp|baseline|k1|m14|seed2
dtd,CoOp,1,14,3,41.6,39.6,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/dtd/CoOp/rn50_ep50_1shots/nctx14_cscFalse_ctpend/seed3/log.txt,False,False,False,kept,,dtd|CoOp|baseline|k1|m14|seed3
dtd,CoOp,1,16,1,42.3,40.7,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/dtd/CoOp/rn50_ep50_1shots/nctx16_cscFalse_ctpend/seed1/log.txt,False,False,False,kept,,dtd|CoOp|baseline|k1|m16|seed1
dtd,CoOp,1,16,2,43.6,40.7,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/dtd/CoOp/rn50_ep50_1shots/nctx16_cscFalse_ctpend/seed2/log.txt,False,False,False,kept,,dtd|CoOp|baseline|k1|m16|seed2
dtd,CoOp,1,16,3,45.0,42.9,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/dtd/CoOp/rn50_ep50_1shots/nctx16_cscFalse_ctpend/seed3/log.txt,False,False,False,kept,,dtd|CoOp|baseline|k1|m16|seed3
dtd,CoOp,2,2,1,48.5,46.1,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/dtd/CoOp/rn50_ep50_2shots/nctx2_cscFalse_ctpend/seed1/log.txt,False,False,False,kept,,dtd|CoOp|baseline|k2|m2|seed1
dtd,CoOp,2,2,2,50.4,47.4,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/dtd/CoOp/rn50_ep50_2shots/nctx2_cscFalse_ctpend/seed2/log.txt,False,False,False,kept,,dtd|CoOp|baseline|k2|m2|seed2
dtd,CoOp,2,2,3,46.7,44.3,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/dtd/CoOp/rn50_ep50_2shots/nctx2_cscFalse_ctpend/seed3/log.txt,False,False,False,kept,,dtd|CoOp|baseline|k2|m2|seed3
dtd,CoOp,2,4,1,51.2,49.7,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/dtd/CoOp/rn50_ep50_2shots/nctx4_cscFalse_ctpend/seed1/log.txt,False,False,False,kept,,dtd|CoOp|baseline|k2|m4|seed1
dtd,CoOp,2,4,2,49.2,46.7,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/dtd/CoOp/rn50_ep50_2shots/nctx4_cscFalse_ctpend/seed2/log.txt,False,False,False,kept,,dtd|CoOp|baseline|k2|m4|seed2
dtd,CoOp,2,4,3,49.8,48.4,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/dtd/CoOp/rn50_ep50_2shots/nctx4_cscFalse_ctpend/seed3/log.txt,False,False,False,kept,,dtd|CoOp|baseline|k2|m4|seed3
dtd,CoOp,2,6,1,42.3,39.2,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/dtd/CoOp/rn50_ep50_2shots/nctx6_cscFalse_ctpend/seed1/log.txt,False,False,False,kept,,dtd|CoOp|baseline|k2|m6|seed1
dtd,CoOp,2,6,2,34.8,29.1,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/dtd/CoOp/rn50_ep50_2shots/nctx6_cscFalse_ctpend/seed2/log.txt,False,False,False,kept,,dtd|CoOp|baseline|k2|m6|seed2
dtd,CoOp,2,6,3,49.5,47.8,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/dtd/CoOp/rn50_ep50_2shots/nctx6_cscFalse_ctpend/seed3/log.txt,False,False,False,kept,,dtd|CoOp|baseline|k2|m6|seed3
dtd,CoOp,2,8,1,49.7,48.2,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/dtd/CoOp/rn50_ep50_2shots/nctx8_cscFalse_ctpend/seed1/log.txt,False,False,False,kept,,dtd|CoOp|baseline|k2|m8|seed1
dtd,CoOp,2,8,2,44.1,40.9,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/dtd/CoOp/rn50_ep50_2shots/nctx8_cscFalse_ctpend/seed2/log.txt,False,False,False,kept,,dtd|CoOp|baseline|k2|m8|seed2
dtd,CoOp,2,8,3,48.9,48.1,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/dtd/CoOp/rn50_ep50_2shots/nctx8_cscFalse_ctpend/seed3/log.txt,False,False,False,kept,,dtd|CoOp|baseline|k2|m8|seed3
dtd,CoOp,2,10,1,46.5,44.0,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/dtd/CoOp/rn50_ep50_2shots/nctx10_cscFalse_ctpend/seed1/log.txt,False,False,False,kept,,dtd|CoOp|baseline|k2|m10|seed1
dtd,CoOp,2,10,2,48.2,46.2,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/dtd/CoOp/rn50_ep50_2shots/nctx10_cscFalse_ctpend/seed2/log.txt,False,False,False,kept,,dtd|CoOp|baseline|k2|m10|seed2
dtd,CoOp,2,10,3,48.3,47.4,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/dtd/CoOp/rn50_ep50_2shots/nctx10_cscFalse_ctpend/seed3/log.txt,False,False,False,kept,,dtd|CoOp|baseline|k2|m10|seed3
dtd,CoOp,2,12,1,50.4,49.0,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/dtd/CoOp/rn50_ep50_2shots/nctx12_cscFalse_ctpend/seed1/log.txt,False,False,False,kept,,dtd|CoOp|baseline|k2|m12|seed1
dtd,CoOp,2,12,2,49.5,48.9,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/dtd/CoOp/rn50_ep50_2shots/nctx12_cscFalse_ctpend/seed2/log.txt,False,False,False,kept,,dtd|CoOp|baseline|k2|m12|seed2
dtd,CoOp,2,12,3,45.4,44.7,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/dtd/CoOp/rn50_ep50_2shots/nctx12_cscFalse_ctpend/seed3/log.txt,False,False,False,kept,,dtd|CoOp|baseline|k2|m12|seed3
dtd,CoOp,2,14,1,45.6,43.9,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/dtd/CoOp/rn50_ep50_2shots/nctx14_cscFalse_ctpend/seed1/log.txt,False,False,False,kept,,dtd|CoOp|baseline|k2|m14|seed1
dtd,CoOp,2,14,2,49.4,47.9,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/dtd/CoOp/rn50_ep50_2shots/nctx14_cscFalse_ctpend/seed2/log.txt,False,False,False,kept,,dtd|CoOp|baseline|k2|m14|seed2
dtd,CoOp,2,14,3,49.5,48.8,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/dtd/CoOp/rn50_ep50_2shots/nctx14_cscFalse_ctpend/seed3/log.txt,False,False,False,kept,,dtd|CoOp|baseline|k2|m14|seed3
dtd,CoOp,2,16,1,49.8,47.4,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/dtd/CoOp/rn50_ep50_2shots/nctx16_cscFalse_ctpend/seed1/log.txt,False,False,False,kept,,dtd|CoOp|baseline|k2|m16|seed1
dtd,CoOp,2,16,2,48.8,47.8,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/dtd/CoOp/rn50_ep50_2shots/nctx16_cscFalse_ctpend/seed2/log.txt,False,False,False,kept,,dtd|CoOp|baseline|k2|m16|seed2
dtd,CoOp,2,16,3,49.6,49.1,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/dtd/CoOp/rn50_ep50_2shots/nctx16_cscFalse_ctpend/seed3/log.txt,False,False,False,kept,,dtd|CoOp|baseline|k2|m16|seed3
dtd,CoOp,4,2,1,55.5,53.9,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/dtd/CoOp/rn50_ep50_4shots/nctx2_cscFalse_ctpend/seed1/log.txt,False,False,False,kept,,dtd|CoOp|baseline|k4|m2|seed1
dtd,CoOp,4,2,2,50.8,49.6,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/dtd/CoOp/rn50_ep50_4shots/nctx2_cscFalse_ctpend/seed2/log.txt,False,False,False,kept,,dtd|CoOp|baseline|k4|m2|seed2
dtd,CoOp,4,2,3,49.8,47.2,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/dtd/CoOp/rn50_ep50_4shots/nctx2_cscFalse_ctpend/seed3/log.txt,False,False,False,kept,,dtd|CoOp|baseline|k4|m2|seed3
dtd,CoOp,4,4,1,52.7,50.8,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/dtd/CoOp/rn50_ep50_4shots/nctx4_cscFalse_ctpend/seed1/log.txt,False,False,False,kept,,dtd|CoOp|baseline|k4|m4|seed1
dtd,CoOp,4,4,2,54.0,53.6,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/dtd/CoOp/rn50_ep50_4shots/nctx4_cscFalse_ctpend/seed2/log.txt,False,False,False,kept,,dtd|CoOp|baseline|k4|m4|seed2
dtd,CoOp,4,4,3,56.1,54.8,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/dtd/CoOp/rn50_ep50_4shots/nctx4_cscFalse_ctpend/seed3/log.txt,False,False,False,kept,,dtd|CoOp|baseline|k4|m4|seed3
dtd,CoOp,4,6,1,51.2,49.9,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/dtd/CoOp/rn50_ep50_4shots/nctx6_cscFalse_ctpend/seed1/log.txt,False,False,False,kept,,dtd|CoOp|baseline|k4|m6|seed1
dtd,CoOp,4,6,2,51.0,49.8,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/dtd/CoOp/rn50_ep50_4shots/nctx6_cscFalse_ctpend/seed2/log.txt,False,False,False,kept,,dtd|CoOp|baseline|k4|m6|seed2
dtd,CoOp,4,6,3,53.9,53.4,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/dtd/CoOp/rn50_ep50_4shots/nctx6_cscFalse_ctpend/seed3/log.txt,False,False,False,kept,,dtd|CoOp|baseline|k4|m6|seed3
dtd,CoOp,4,8,1,55.1,53.8,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/dtd/CoOp/rn50_ep50_4shots/nctx8_cscFalse_ctpend/seed1/log.txt,False,False,False,kept,,dtd|CoOp|baseline|k4|m8|seed1
dtd,CoOp,4,8,2,48.8,47.1,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/dtd/CoOp/rn50_ep50_4shots/nctx8_cscFalse_ctpend/seed2/log.txt,False,False,False,kept,,dtd|CoOp|baseline|k4|m8|seed2
dtd,CoOp,4,8,3,53.1,52.6,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/dtd/CoOp/rn50_ep50_4shots/nctx8_cscFalse_ctpend/seed3/log.txt,False,False,False,kept,,dtd|CoOp|baseline|k4|m8|seed3
dtd,CoOp,4,10,1,53.3,52.0,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/dtd/CoOp/rn50_ep50_4shots/nctx10_cscFalse_ctpend/seed1/log.txt,False,False,False,kept,,dtd|CoOp|baseline|k4|m10|seed1
dtd,CoOp,4,10,2,53.4,52.5,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/dtd/CoOp/rn50_ep50_4shots/nctx10_cscFalse_ctpend/seed2/log.txt,False,False,False,kept,,dtd|CoOp|baseline|k4|m10|seed2
dtd,CoOp,4,10,3,53.5,52.7,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/dtd/CoOp/rn50_ep50_4shots/nctx10_cscFalse_ctpend/seed3/log.txt,False,False,False,kept,,dtd|CoOp|baseline|k4|m10|seed3
dtd,CoOp,4,12,1,54.2,53.4,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/dtd/CoOp/rn50_ep50_4shots/nctx12_cscFalse_ctpend/seed1/log.txt,False,False,False,kept,,dtd|CoOp|baseline|k4|m12|seed1
dtd,CoOp,4,12,2,54.5,54.1,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/dtd/CoOp/rn50_ep50_4shots/nctx12_cscFalse_ctpend/seed2/log.txt,False,False,False,kept,,dtd|CoOp|baseline|k4|m12|seed2
dtd,CoOp,4,12,3,54.6,54.0,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/dtd/CoOp/rn50_ep50_4shots/nctx12_cscFalse_ctpend/seed3/log.txt,False,False,False,kept,,dtd|CoOp|baseline|k4|m12|seed3
dtd,CoOp,4,14,1,55.0,53.7,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/dtd/CoOp/rn50_ep50_4shots/nctx14_cscFalse_ctpend/seed1/log.txt,False,False,False,kept,,dtd|CoOp|baseline|k4|m14|seed1
dtd,CoOp,4,14,2,52.0,51.3,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/dtd/CoOp/rn50_ep50_4shots/nctx14_cscFalse_ctpend/seed2/log.txt,False,False,False,kept,,dtd|CoOp|baseline|k4|m14|seed2
dtd,CoOp,4,14,3,56.0,55.3,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/dtd/CoOp/rn50_ep50_4shots/nctx14_cscFalse_ctpend/seed3/log.txt,False,False,False,kept,,dtd|CoOp|baseline|k4|m14|seed3
dtd,CoOp,4,16,1,54.2,52.7,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/dtd/CoOp/rn50_ep50_4shots/nctx16_cscFalse_ctpend/seed1/log.txt,False,False,False,kept,,dtd|CoOp|baseline|k4|m16|seed1
dtd,CoOp,4,16,2,55.6,54.8,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/dtd/CoOp/rn50_ep50_4shots/nctx16_cscFalse_ctpend/seed2/log.txt,False,False,False,kept,,dtd|CoOp|baseline|k4|m16|seed2
dtd,CoOp,4,16,3,53.1,52.8,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/dtd/CoOp/rn50_ep50_4shots/nctx16_cscFalse_ctpend/seed3/log.txt,False,False,False,kept,,dtd|CoOp|baseline|k4|m16|seed3
dtd,CoOp,8,2,1,59.3,58.8,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/dtd/CoOp/rn50_ep50_8shots/nctx2_cscFalse_ctpend/seed1/log.txt,False,False,False,kept,,dtd|CoOp|baseline|k8|m2|seed1
dtd,CoOp,8,2,2,57.2,56.4,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/dtd/CoOp/rn50_ep50_8shots/nctx2_cscFalse_ctpend/seed2/log.txt,False,False,False,kept,,dtd|CoOp|baseline|k8|m2|seed2
dtd,CoOp,8,2,3,55.0,54.0,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/dtd/CoOp/rn50_ep50_8shots/nctx2_cscFalse_ctpend/seed3/log.txt,False,False,False,kept,,dtd|CoOp|baseline|k8|m2|seed3
dtd,CoOp,8,4,1,60.2,59.6,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/dtd/CoOp/rn50_ep50_8shots/nctx4_cscFalse_ctpend/seed1/log.txt,False,False,False,kept,,dtd|CoOp|baseline|k8|m4|seed1
dtd,CoOp,8,4,2,60.2,59.8,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/dtd/CoOp/rn50_ep50_8shots/nctx4_cscFalse_ctpend/seed2/log.txt,False,False,False,kept,,dtd|CoOp|baseline|k8|m4|seed2
dtd,CoOp,8,4,3,58.2,57.5,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/dtd/CoOp/rn50_ep50_8shots/nctx4_cscFalse_ctpend/seed3/log.txt,False,False,False,kept,,dtd|CoOp|baseline|k8|m4|seed3
dtd,CoOp,8,6,1,57.7,57.1,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/dtd/CoOp/rn50_ep50_8shots/nctx6_cscFalse_ctpend/seed1/log.txt,False,False,False,kept,,dtd|CoOp|baseline|k8|m6|seed1
dtd,CoOp,8,6,2,57.7,56.8,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/dtd/CoOp/rn50_ep50_8shots/nctx6_cscFalse_ctpend/seed2/log.txt,False,False,False,kept,,dtd|CoOp|baseline|k8|m6|seed2
dtd,CoOp,8,6,3,59.6,59.1,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/dtd/CoOp/rn50_ep50_8shots/nctx6_cscFalse_ctpend/seed3/log.txt,False,False,False,kept,,dtd|CoOp|baseline|k8|m6|seed3
dtd,CoOp,8,8,1,62.5,62.4,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/dtd/CoOp/rn50_ep50_8shots/nctx8_cscFalse_ctpend/seed1/log.txt,False,False,False,kept,,dtd|CoOp|baseline|k8|m8|seed1
dtd,CoOp,8,8,2,59.0,58.7,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/dtd/CoOp/rn50_ep50_8shots/nctx8_cscFalse_ctpend/seed2/log.txt,False,False,False,kept,,dtd|CoOp|baseline|k8|m8|seed2
dtd,CoOp,8,8,3,61.3,60.9,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/dtd/CoOp/rn50_ep50_8shots/nctx8_cscFalse_ctpend/seed3/log.txt,False,False,False,kept,,dtd|CoOp|baseline|k8|m8|seed3
dtd,CoOp,8,10,1,60.3,59.9,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/dtd/CoOp/rn50_ep50_8shots/nctx10_cscFalse_ctpend/seed1/log.txt,False,False,False,kept,,dtd|CoOp|baseline|k8|m10|seed1
dtd,CoOp,8,10,2,60.2,60.2,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/dtd/CoOp/rn50_ep50_8shots/nctx10_cscFalse_ctpend/seed2/log.txt,False,False,False,kept,,dtd|CoOp|baseline|k8|m10|seed2
dtd,CoOp,8,10,3,61.8,61.4,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/dtd/CoOp/rn50_ep50_8shots/nctx10_cscFalse_ctpend/seed3/log.txt,False,False,False,kept,,dtd|CoOp|baseline|k8|m10|seed3
dtd,CoOp,8,12,1,61.1,61.1,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/dtd/CoOp/rn50_ep50_8shots/nctx12_cscFalse_ctpend/seed1/log.txt,False,False,False,kept,,dtd|CoOp|baseline|k8|m12|seed1
dtd,CoOp,8,12,2,61.3,60.8,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/dtd/CoOp/rn50_ep50_8shots/nctx12_cscFalse_ctpend/seed2/log.txt,False,False,False,kept,,dtd|CoOp|baseline|k8|m12|seed2
dtd,CoOp,8,12,3,59.9,59.2,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/dtd/CoOp/rn50_ep50_8shots/nctx12_cscFalse_ctpend/seed3/log.txt,False,False,False,kept,,dtd|CoOp|baseline|k8|m12|seed3
dtd,CoOp,8,14,1,58.8,58.9,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/dtd/CoOp/rn50_ep50_8shots/nctx14_cscFalse_ctpend/seed1/log.txt,False,False,False,kept,,dtd|CoOp|baseline|k8|m14|seed1
dtd,CoOp,8,14,2,59.0,58.7,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/dtd/CoOp/rn50_ep50_8shots/nctx14_cscFalse_ctpend/seed2/log.txt,False,False,False,kept,,dtd|CoOp|baseline|k8|m14|seed2
dtd,CoOp,8,14,3,61.1,60.7,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/dtd/CoOp/rn50_ep50_8shots/nctx14_cscFalse_ctpend/seed3/log.txt,False,False,False,kept,,dtd|CoOp|baseline|k8|m14|seed3
dtd,CoOp,8,16,1,60.7,60.6,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/dtd/CoOp/rn50_ep50_8shots/nctx16_cscFalse_ctpend/seed1/log.txt,False,False,False,kept,,dtd|CoOp|baseline|k8|m16|seed1
dtd,CoOp,8,16,2,61.6,61.7,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/dtd/CoOp/rn50_ep50_8shots/nctx16_cscFalse_ctpend/seed2/log.txt,False,False,False,kept,,dtd|CoOp|baseline|k8|m16|seed2
dtd,CoOp,8,16,3,61.9,61.3,False,1.0,0.1,baseline,/workspace/meta_prompt_1/third_party/CoOp_clean/output/dtd/CoOp/rn50_ep50_8shots/nctx16_cscFalse_ctpend/seed3/log.txt,False,False,False,kept,,dtd|CoOp|baseline|k8|m16|seed3
